protype,protype_text,progroup,progroup_text,proname,date,price_range,avg_price
1,ขายปลีก,P12000,สัตว์น้ำ,หอยลาย คละ,2025-04-04,80 - 100,90.0
1,ขายปลีก,P12000,สัตว์น้ำ,หอยแมลงภู่ คละ,2025-04-01,60 - 70,65.0
1,ขายปลีก,P12000,สัตว์น้ำ,หอยแมลงภู่ คละ,2025-04-02,60 - 70,65.0
1,ขายปลีก,P12000,สัตว์น้ำ,หอยแมลงภู่ คละ,2025-04-03,60 - 70,65.0
1,ขายปลีก,P12000,สัตว์น้ำ,หอยแมลงภู่ คละ,2025-04-04,60 - 70,65.0
1,ขายปลีก,P12000,สัตว์น้ำ,ปลาทูสด (9-12 ตัว/กก.),2025-04-01,100 - 130,115.0
1,ขายปลีก,P12000,สัตว์น้ำ,ปลาทูสด (9-12 ตัว/กก.),2025-04-02,100 - 130,115.0
1,ขายปลีก,P12000,สัตว์น้ำ,ปลาทูสด (9-12 ตัว/กก.),2025-04-03,100 - 130,115.0
1,ขายปลีก,P12000,สัตว์น้ำ,ปลาทูสด (9-12 ตัว/กก.),2025-04-04,100 - 130,115.0
1,ขายปลีก,P12000,สัตว์น้ำ,ปลาช่อน,2025-04-01,150 - 170,160.0
1,ขายปลีก,P12000,สัตว์น้ำ,ปลาช่อน,2025-04-02,150 - 170,160.0
1,ขายปลีก,P12000,สัตว์น้ำ,ปลาช่อน,2025-04-03,150 - 170,160.0
1,ขายปลีก,P12000,สัตว์น้ำ,ปลาช่อน,2025-04-04,150 - 170,160.0
1,ขายปลีก,P12000,สัตว์น้ำ,ปลาดุก (พันธุ์บิ๊กอุย),2025-04-01,65 - 80,72.5
1,ขายปลีก,P12000,สัตว์น้ำ,ปลาดุก (พันธุ์บิ๊กอุย),2025-04-02,65 - 80,72.5
1,ขายปลีก,P12000,สัตว์น้ำ,ปลาดุก (พันธุ์บิ๊กอุย),2025-04-03,65 - 80,72.5
1,ขายปลีก,P12000,สัตว์น้ำ,ปลาดุก (พันธุ์บิ๊กอุย),2025-04-04,65 - 80,72.5
1,ขายปลีก,P12000,สัตว์น้ำ,ปลานิล,2025-04-01,65 - 80,72.5
1,ขายปลีก,P12000,สัตว์น้ำ,ปลานิล,2025-04-02,65 - 80,72.5
1,ขายปลีก,P12000,สัตว์น้ำ,ปลานิล,2025-04-03,65 - 80,72.5
1,ขายปลีก,P12000,สัตว์น้ำ,ปลานิล,2025-04-04,65 - 80,72.5
1,ขายปลีก,P12000,สัตว์น้ำ,ปลาสวาย,2025-04-01,55 - 60,57.5
1,ขายปลีก,P12000,สัตว์น้ำ,ปลาสวาย,2025-04-02,55 - 60,57.5
1,ขายปลีก,P12000,สัตว์น้ำ,ปลาสวาย,2025-04-03,55 - 60,57.5
1,ขายปลีก,P12000,สัตว์น้ำ,ปลาสวาย,2025-04-04,55 - 60,57.5
1,ขายปลีก,P12000,สัตว์น้ำ,ปลาทับทิม,2025-04-01,120 - 130,125.0
1,ขายปลีก,P12000,สัตว์น้ำ,ปลาทับทิม,2025-04-02,120 - 130,125.0
1,ขายปลีก,P12000,สัตว์น้ำ,ปลาทับทิม,2025-04-03,120 - 130,125.0
1,ขายปลีก,P12000,สัตว์น้ำ,ปลาทับทิม,2025-04-04,120 - 130,125.0
1,ขายปลีก,P12000,สัตว์น้ำ,ปลาทู (2 - 3 ตัว/เข่ง),2025-04-01,40 - 50,45.0
1,ขายปลีก,P12000,สัตว์น้ำ,ปลาทู (2 - 3 ตัว/เข่ง),2025-04-02,40 - 50,45.0
1,ขายปลีก,P12000,สัตว์น้ำ,ปลาทู (2 - 3 ตัว/เข่ง),2025-04-03,40 - 50,45.0
1,ขายปลีก,P12000,สัตว์น้ำ,ปลาทู (2 - 3 ตัว/เข่ง),2025-04-04,40 - 50,45.0
1,ขายปลีก,P13000,ผักสด,ผักคะน้า คละ,2025-04-01,35 - 40,37.5
1,ขายปลีก,P13000,ผักสด,ผักคะน้า คละ,2025-04-02,30 - 35,32.5
1,ขายปลีก,P13000,ผักสด,ผักคะน้า คละ,2025-04-03,25 - 30,27.5
1,ขายปลีก,P13000,ผักสด,ผักคะน้า คละ,2025-04-04,25 - 30,27.5
1,ขายปลีก,P13000,ผักสด,ผักคะน้า คัด,2025-04-01,45 - 50,47.5
1,ขายปลีก,P13000,ผักสด,ผักคะน้า คัด,2025-04-02,40 - 45,42.5
1,ขายปลีก,P13000,ผักสด,ผักคะน้า คัด,2025-04-03,35 - 40,37.5
1,ขายปลีก,P13000,ผักสด,ผักคะน้า คัด,2025-04-04,35 - 40,37.5
1,ขายปลีก,P13000,ผักสด,ผักบุ้งจีน คละ,2025-04-01,30 - 35,32.5
1,ขายปลีก,P13000,ผักสด,ผักบุ้งจีน คละ,2025-04-02,30 - 35,32.5
1,ขายปลีก,P13000,ผักสด,ผักบุ้งจีน คละ,2025-04-03,30 - 35,32.5
1,ขายปลีก,P13000,ผักสด,ผักบุ้งจีน คละ,2025-04-04,30 - 35,32.5
1,ขายปลีก,P13000,ผักสด,ผักบุ้งจีน คัด,2025-04-01,40 - 45,42.5
1,ขายปลีก,P13000,ผักสด,ผักบุ้งจีน คัด,2025-04-02,40 - 45,42.5
1,ขายปลีก,P13000,ผักสด,ผักบุ้งจีน คัด,2025-04-03,40 - 45,42.5
1,ขายปลีก,P13000,ผักสด,ผักบุ้งจีน คัด,2025-04-04,40 - 45,42.5
1,ขายปลีก,P13000,ผักสด,ผักกวางตุ้ง คละ,2025-04-01,25 - 30,27.5
1,ขายปลีก,P13000,ผักสด,ผักกวางตุ้ง คละ,2025-04-02,15 - 20,17.5
1,ขายปลีก,P13000,ผักสด,ผักกวางตุ้ง คละ,2025-04-03,15 - 20,17.5
1,ขายปลีก,P13000,ผักสด,ผักกวางตุ้ง คละ,2025-04-04,15 - 20,17.5
1,ขายปลีก,P13000,ผักสด,ผักกวางตุ้ง คัด,2025-04-01,35 - 40,37.5
1,ขายปลีก,P13000,ผักสด,ผักกวางตุ้ง คัด,2025-04-02,25 - 30,27.5
1,ขายปลีก,P13000,ผักสด,ผักกวางตุ้ง คัด,2025-04-03,25 - 30,27.5
1,ขายปลีก,P13000,ผักสด,ผักกวางตุ้ง คัด,2025-04-04,25 - 30,27.5
1,ขายปลีก,P13000,ผักสด,ผักกาดหอม คละ,2025-04-01,50 - 60,55.0
1,ขายปลีก,P13000,ผักสด,ผักกาดหอม คละ,2025-04-02,50 - 55,52.5
1,ขายปลีก,P13000,ผักสด,ผักกาดหอม คละ,2025-04-03,50 - 55,52.5
1,ขายปลีก,P13000,ผักสด,ผักกาดหอม คละ,2025-04-04,50 - 55,52.5
1,ขายปลีก,P13000,ผักสด,ผักกาดหอม คัด,2025-04-01,70 - 80,75.0
1,ขายปลีก,P13000,ผักสด,ผักกาดหอม คัด,2025-04-02,60 - 70,65.0
1,ขายปลีก,P13000,ผักสด,ผักกาดหอม คัด,2025-04-03,60 - 70,65.0
1,ขายปลีก,P13000,ผักสด,ผักกาดหอม คัด,2025-04-04,60 - 70,65.0
1,ขายปลีก,P13000,ผักสด,ผักกาดขาว (ลุ้ย) คละ,2025-04-01,25 - 30,27.5
1,ขายปลีก,P13000,ผักสด,ผักกาดขาว (ลุ้ย) คละ,2025-04-02,20 - 25,22.5
1,ขายปลีก,P13000,ผักสด,ผักกาดขาว (ลุ้ย) คละ,2025-04-03,20 - 25,22.5
1,ขายปลีก,P13000,ผักสด,ผักกาดขาว (ลุ้ย) คละ,2025-04-04,20 - 25,22.5
1,ขายปลีก,P13000,ผักสด,ผักกาดขาว (ลุ้ย) คัด,2025-04-01,35 - 40,37.5
1,ขายปลีก,P13000,ผักสด,ผักกาดขาว (ลุ้ย) คัด,2025-04-02,30 - 35,32.5
1,ขายปลีก,P13000,ผักสด,ผักกาดขาว (ลุ้ย) คัด,2025-04-03,30 - 35,32.5
1,ขายปลีก,P13000,ผักสด,ผักกาดขาว (ลุ้ย) คัด,2025-04-04,30 - 35,32.5
1,ขายปลีก,P13000,ผักสด,กะหล่ำปลี คละ,2025-04-01,20 - 25,22.5
1,ขายปลีก,P13000,ผักสด,กะหล่ำปลี คละ,2025-04-02,20 - 25,22.5
1,ขายปลีก,P13000,ผักสด,กะหล่ำปลี คละ,2025-04-03,20 - 25,22.5
1,ขายปลีก,P13000,ผักสด,กะหล่ำปลี คละ,2025-04-04,20 - 25,22.5
1,ขายปลีก,P13000,ผักสด,กะหล่ำปลี คัด,2025-04-01,30 - 35,32.5
1,ขายปลีก,P13000,ผักสด,กะหล่ำปลี คัด,2025-04-02,30 - 35,32.5
1,ขายปลีก,P13000,ผักสด,กะหล่ำปลี คัด,2025-04-03,30 - 35,32.5
1,ขายปลีก,P13000,ผักสด,กะหล่ำปลี คัด,2025-04-04,30 - 35,32.5
1,ขายปลีก,P13000,ผักสด,ผักชี คละ (บาท/กก.),2025-04-01,60 - 80,70.0
1,ขายปลีก,P13000,ผักสด,ผักชี คละ (บาท/กก.),2025-04-02,60 - 80,70.0
1,ขายปลีก,P13000,ผักสด,ผักชี คละ (บาท/กก.),2025-04-03,60 - 70,65.0
1,ขายปลีก,P13000,ผักสด,ผักชี คละ (บาท/กก.),2025-04-04,60 - 70,65.0
1,ขายปลีก,P13000,ผักสด,ผักชี คัด (บาท/กก.),2025-04-01,90 - 100,95.0
1,ขายปลีก,P13000,ผักสด,ผักชี คัด (บาท/กก.),2025-04-02,90 - 100,95.0
1,ขายปลีก,P13000,ผักสด,ผักชี คัด (บาท/กก.),2025-04-03,80 - 90,85.0
1,ขายปลีก,P13000,ผักสด,ผักชี คัด (บาท/กก.),2025-04-04,80 - 90,85.0
1,ขายปลีก,P13000,ผักสด,"ต้นหอม คละ (บาท/กก.)
",2025-04-01,70 - 80,75.0
1,ขายปลีก,P13000,ผักสด,"ต้นหอม คละ (บาท/กก.)
",2025-04-02,60 - 70,65.0
1,ขายปลีก,P13000,ผักสด,"ต้นหอม คละ (บาท/กก.)
",2025-04-03,60 - 70,65.0
1,ขายปลีก,P13000,ผักสด,"ต้นหอม คละ (บาท/กก.)
",2025-04-04,60 - 70,65.0
1,ขายปลีก,P13000,ผักสด,"ต้นหอม คัด (บาท/กก.)
",2025-04-01,90 - 100,95.0
1,ขายปลีก,P13000,ผักสด,"ต้นหอม คัด (บาท/กก.)
",2025-04-02,80 - 90,85.0
1,ขายปลีก,P13000,ผักสด,"ต้นหอม คัด (บาท/กก.)
",2025-04-03,80 - 90,85.0
1,ขายปลีก,P13000,ผักสด,"ต้นหอม คัด (บาท/กก.)
",2025-04-04,80 - 90,85.0
1,ขายปลีก,P13000,ผักสด,"ขึ้นฉ่าย คละ (บาท/กก.)
",2025-04-01,60 - 70,65.0
1,ขายปลีก,P13000,ผักสด,"ขึ้นฉ่าย คละ (บาท/กก.)
",2025-04-02,50 - 60,55.0
1,ขายปลีก,P13000,ผักสด,"ขึ้นฉ่าย คละ (บาท/กก.)
",2025-04-03,50 - 60,55.0
1,ขายปลีก,P13000,ผักสด,"ขึ้นฉ่าย คละ (บาท/กก.)
",2025-04-04,50 - 60,55.0
1,ขายปลีก,P13000,ผักสด,"ขึ้นฉ่าย คัด (บาท/กก.)
",2025-04-01,80 - 90,85.0
1,ขายปลีก,P13000,ผักสด,"ขึ้นฉ่าย คัด (บาท/กก.)
",2025-04-02,70 - 80,75.0
1,ขายปลีก,P13000,ผักสด,"ขึ้นฉ่าย คัด (บาท/กก.)
",2025-04-03,70 - 80,75.0
1,ขายปลีก,P13000,ผักสด,"ขึ้นฉ่าย คัด (บาท/กก.)
",2025-04-04,70 - 80,75.0
1,ขายปลีก,P13000,ผักสด,มะระจีน คละ,2025-04-01,35 - 40,37.5
1,ขายปลีก,P13000,ผักสด,มะระจีน คละ,2025-04-02,30 - 35,32.5
1,ขายปลีก,P13000,ผักสด,มะระจีน คละ,2025-04-03,30 - 35,32.5
1,ขายปลีก,P13000,ผักสด,มะระจีน คละ,2025-04-04,30 - 35,32.5
1,ขายปลีก,P13000,ผักสด,มะระจีน คัด,2025-04-01,45 - 60,52.5
1,ขายปลีก,P13000,ผักสด,มะระจีน คัด,2025-04-02,40 - 50,45.0
1,ขายปลีก,P13000,ผักสด,มะระจีน คัด,2025-04-03,40 - 50,45.0
1,ขายปลีก,P13000,ผักสด,มะระจีน คัด,2025-04-04,40 - 50,45.0
1,ขายปลีก,P13000,ผักสด,มะเขือเทศสีดา คละ,2025-04-01,25 - 30,27.5
1,ขายปลีก,P13000,ผักสด,มะเขือเทศสีดา คละ,2025-04-02,30 - 35,32.5
1,ขายปลีก,P13000,ผักสด,มะเขือเทศสีดา คละ,2025-04-03,30 - 35,32.5
1,ขายปลีก,P13000,ผักสด,มะเขือเทศสีดา คละ,2025-04-04,30 - 35,32.5
1,ขายปลีก,P13000,ผักสด,มะเขือเทศสีดา คัด,2025-04-01,35 - 40,37.5
1,ขายปลีก,P13000,ผักสด,มะเขือเทศสีดา คัด,2025-04-02,38 - 40,39.0
1,ขายปลีก,P13000,ผักสด,มะเขือเทศสีดา คัด,2025-04-03,38 - 40,39.0
1,ขายปลีก,P13000,ผักสด,มะเขือเทศสีดา คัด,2025-04-04,38 - 40,39.0
1,ขายปลีก,P13000,ผักสด,มะเขือเทศผลใหญ่ คละ,2025-04-01,25 - 30,27.5
1,ขายปลีก,P13000,ผักสด,มะเขือเทศผลใหญ่ คละ,2025-04-02,30 - 35,32.5
1,ขายปลีก,P13000,ผักสด,มะเขือเทศผลใหญ่ คละ,2025-04-03,30 - 35,32.5
